transect	resp	date	coef	mode	d.chenal	d.mer	alt	surf	p.roc	p.moul	p.huit	p.bala	p.alg	p.encr	p.eau	s.flaq	d.flaq	Bitret	Gibcin	Gibsp.	Gibtum	Litlit	Litobt	Litrud	Litsax	Monlin	Nasinc	Naspyg	Nasret	Oceeri	Patsp.	Rispar	Thalap
a10	nicolas.leroux.1	21septembre2017	99	a	10	38	1.5	0.26	90	0	10	75	5	0	0	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	38	1.5	0.26	90	0	10	75	5	0	0	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	38	1.5	0.26	90	0	10	75	5	0	0	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	38	1.5	0.26	90	0	10	75	5	0	0	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	5	0	0	0	60	0	100	NA	NA	0	0	17	0	1	0	0	0	0	0	0	0	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	5	0	0	0	60	0	100	NA	NA	0	0	17	0	1	0	0	0	0	0	0	0	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	5	0	0	0	60	0	100	NA	NA	0	0	17	0	1	0	0	0	0	0	0	0	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	5	0	0	0	60	0	100	NA	NA	0	0	17	0	1	0	0	0	0	0	0	0	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	5	0	0	0	60	0	100	NA	NA	0	0	17	0	1	0	0	0	0	0	0	0	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	5	0	0	0	60	0	100	NA	NA	0	0	17	0	1	0	0	0	0	0	0	0	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	100	0	85	65	40	0	0	NA	NA	0	0	7	0	0	2	0	0	0	0	0	0	0	4	0	1
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	100	0	85	65	40	0	0	NA	NA	0	0	7	0	0	2	0	0	0	0	0	0	0	4	0	1
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	100	0	85	65	40	0	0	NA	NA	0	0	7	0	0	2	0	0	0	0	0	0	0	4	0	1
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	100	0	85	65	40	0	0	NA	NA	0	0	7	0	0	2	0	0	0	0	0	0	0	4	0	1
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	100	0	85	65	40	0	0	NA	NA	0	0	7	0	0	2	0	0	0	0	0	0	0	4	0	1
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	100	0	85	65	40	0	0	NA	NA	0	0	7	0	0	2	0	0	0	0	0	0	0	4	0	1
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	100	0	85	65	40	0	0	NA	NA	0	0	7	0	0	2	0	0	0	0	0	0	0	4	0	1
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	100	0	85	65	40	0	0	NA	NA	0	0	7	0	0	2	0	0	0	0	0	0	0	4	0	1
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	100	0	85	65	40	0	0	NA	NA	0	0	7	0	0	2	0	0	0	0	0	0	0	4	0	1
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	100	0	85	65	40	0	0	NA	NA	0	0	7	0	0	2	0	0	0	0	0	0	0	4	0	1
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	100	0	85	65	40	0	0	NA	NA	0	0	7	0	0	2	0	0	0	0	0	0	0	4	0	1
a10	nicolas.leroux.1	21septembre2017	99	a	10	33	2	0.20	100	0	85	65	40	0	0	NA	NA	0	0	7	0	0	2	0	0	0	0	0	0	0	4	0	1
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.22	70	0	20	15	40	0	30	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.22	70	0	20	15	40	0	30	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.22	70	0	20	15	40	0	30	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.22	70	0	20	15	40	0	30	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.22	70	0	20	15	40	0	30	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.22	70	0	20	15	40	0	30	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.22	70	0	20	15	40	0	30	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.22	70	0	20	15	40	0	30	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.22	70	0	20	15	40	0	30	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.22	70	0	20	15	40	0	30	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.29	100	0	30	25	60	0	0	NA	NA	0	0	21	0	1	1	0	0	0	0	0	0	0	16	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.29	100	0	30	25	60	0	0	NA	NA	0	0	21	0	1	1	0	0	0	0	0	0	0	16	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.29	100	0	30	25	60	0	0	NA	NA	0	0	21	0	1	1	0	0	0	0	0	0	0	16	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.29	100	0	30	25	60	0	0	NA	NA	0	0	21	0	1	1	0	0	0	0	0	0	0	16	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.29	100	0	30	25	60	0	0	NA	NA	0	0	21	0	1	1	0	0	0	0	0	0	0	16	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.29	100	0	30	25	60	0	0	NA	NA	0	0	21	0	1	1	0	0	0	0	0	0	0	16	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.29	100	0	30	25	60	0	0	NA	NA	0	0	21	0	1	1	0	0	0	0	0	0	0	16	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.20	100	0	10	90	5	0	0	NA	NA	0	0	15	0	2	1	0	0	0	0	0	0	0	2	0	2
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.20	100	0	10	90	5	0	0	NA	NA	0	0	15	0	2	1	0	0	0	0	0	0	0	2	0	2
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.20	100	0	10	90	5	0	0	NA	NA	0	0	15	0	2	1	0	0	0	0	0	0	0	2	0	2
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.20	100	0	10	90	5	0	0	NA	NA	0	0	15	0	2	1	0	0	0	0	0	0	0	2	0	2
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.20	100	0	10	90	5	0	0	NA	NA	0	0	15	0	2	1	0	0	0	0	0	0	0	2	0	2
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.20	100	0	10	90	5	0	0	NA	NA	0	0	15	0	2	1	0	0	0	0	0	0	0	2	0	2
a10	nicolas.leroux.1	21septembre2017	99	a	10	28	2.15	0.20	100	0	10	90	5	0	0	NA	NA	0	0	15	0	2	1	0	0	0	0	0	0	0	2	0	2
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.29	100	0	10	85	10	5	0	NA	NA	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.29	100	0	10	85	10	5	0	NA	NA	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.29	100	0	10	85	10	5	0	NA	NA	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.29	100	0	10	85	10	5	0	NA	NA	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.29	100	0	10	85	10	5	0	NA	NA	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.29	100	0	10	85	10	5	0	NA	NA	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.29	100	0	10	85	10	5	0	NA	NA	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.29	100	0	10	85	10	5	0	NA	NA	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.29	100	0	10	85	10	5	0	NA	NA	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.29	100	0	10	85	10	5	0	NA	NA	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.20	30	0	0	0	95	0	100	NA	NA	0	0	24	0	2	0	0	0	0	0	0	4	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.20	30	0	0	0	95	0	100	NA	NA	0	0	24	0	2	0	0	0	0	0	0	4	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.20	30	0	0	0	95	0	100	NA	NA	0	0	24	0	2	0	0	0	0	0	0	4	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.20	30	0	0	0	95	0	100	NA	NA	0	0	24	0	2	0	0	0	0	0	0	4	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.20	30	0	0	0	95	0	100	NA	NA	0	0	24	0	2	0	0	0	0	0	0	4	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.20	30	0	0	0	95	0	100	NA	NA	0	0	24	0	2	0	0	0	0	0	0	4	0	10	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.20	50	0	0	2	80	0	50	NA	NA	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.20	50	0	0	2	80	0	50	NA	NA	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.20	50	0	0	2	80	0	50	NA	NA	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.20	50	0	0	2	80	0	50	NA	NA	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.20	50	0	0	2	80	0	50	NA	NA	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.20	50	0	0	2	80	0	50	NA	NA	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.20	50	0	0	2	80	0	50	NA	NA	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	23	1.9	0.20	50	0	0	2	80	0	50	NA	NA	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.29	90	0	0	10	100	0	60	NA	NA	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.29	90	0	0	10	100	0	60	NA	NA	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.29	90	0	0	10	100	0	60	NA	NA	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.29	90	0	0	10	100	0	60	NA	NA	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.29	90	0	0	10	100	0	60	NA	NA	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.29	90	0	0	10	100	0	60	NA	NA	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.29	90	0	0	10	100	0	60	NA	NA	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.29	90	0	0	10	100	0	60	NA	NA	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.29	90	0	0	10	100	0	60	NA	NA	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.29	90	0	0	10	100	0	60	NA	NA	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.29	90	0	0	10	100	0	60	NA	NA	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.20	10	0	0	0	100	0	90	NA	NA	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.20	10	0	0	0	100	0	90	NA	NA	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.20	10	0	0	0	100	0	90	NA	NA	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.20	10	0	0	0	100	0	90	NA	NA	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.20	10	0	0	0	100	0	90	NA	NA	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.20	10	0	0	0	100	0	90	NA	NA	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.20	10	0	0	0	100	0	90	NA	NA	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.20	10	0	0	0	100	0	90	NA	NA	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	18	1.65	0.20	10	0	0	0	100	0	90	NA	NA	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.23	100	0	0	80	100	0	0	NA	NA	0	2	9	0	0	0	0	0	0	0	0	1	9	4	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.23	100	0	0	80	100	0	0	NA	NA	0	2	9	0	0	0	0	0	0	0	0	1	9	4	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.23	100	0	0	80	100	0	0	NA	NA	0	2	9	0	0	0	0	0	0	0	0	1	9	4	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.23	100	0	0	80	100	0	0	NA	NA	0	2	9	0	0	0	0	0	0	0	0	1	9	4	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.23	100	0	0	80	100	0	0	NA	NA	0	2	9	0	0	0	0	0	0	0	0	1	9	4	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.23	100	0	0	80	100	0	0	NA	NA	0	2	9	0	0	0	0	0	0	0	0	1	9	4	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.23	100	0	0	80	100	0	0	NA	NA	0	2	9	0	0	0	0	0	0	0	0	1	9	4	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.23	100	0	0	80	100	0	0	NA	NA	0	2	9	0	0	0	0	0	0	0	0	1	9	4	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.23	100	0	0	80	100	0	0	NA	NA	0	2	9	0	0	0	0	0	0	0	0	1	9	4	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.23	100	0	0	80	100	0	0	NA	NA	0	2	9	0	0	0	0	0	0	0	0	1	9	4	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.23	100	0	0	80	100	0	0	NA	NA	0	2	9	0	0	0	0	0	0	0	0	1	9	4	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.23	100	0	0	80	100	0	0	NA	NA	0	2	9	0	0	0	0	0	0	0	0	1	9	4	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.23	100	0	0	80	100	0	0	NA	NA	0	2	9	0	0	0	0	0	0	0	0	1	9	4	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.39	90	0	0	20	75	0	50	NA	NA	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.39	90	0	0	20	75	0	50	NA	NA	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.39	90	0	0	20	75	0	50	NA	NA	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.39	90	0	0	20	75	0	50	NA	NA	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.39	90	0	0	20	75	0	50	NA	NA	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	13	1.2	0.39	90	0	0	20	75	0	50	NA	NA	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	8	0.8	0.49	100	0	0	97	20	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	1	18	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	8	0.8	0.49	100	0	0	97	20	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	1	18	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	8	0.8	0.39	100	0	0	10	90	0	0	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0
a10	nicolas.leroux.1	21septembre2017	99	a	10	8	0.8	0.39	100	0	0	10	90	0	0	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0
